Book,Time,Action,Bonus,Change,Balance
Caesars,2022-04-13 11:41:00,Wager,,-10.0,1081.27
Caesars,2022-04-13 11:41:00,Winnings,Bonus,10.0,1081.27
Caesars,2022-04-13 11:42:00,Wager,,-10.0,1081.27
Caesars,2022-04-13 11:42:00,Winnings,Bonus,10.0,1081.27
Caesars,2022-04-13 11:48:00,Wager,,-3.0,1078.27
Fanduel,2022-04-13 14:29:00,Wager,,-1.0,986.14
Draftkings,2022-04-13 15:36:00,Winnings,,16.75,726.75
Draftkings,2022-04-13 15:36:00,Winnings,,2.93,729.68
Caesars,2022-04-13 17:04:00,Winnings,,14.0,1092.27
Fanduel,2022-04-13 17:34:00,Wager,,-20.0,966.14
Draftkings,2022-04-13 18:05:00,Wager,,-5.68,724.0
Draftkings,2022-04-13 18:09:00,Wager,,-4.0,720.0
Draftkings,2022-04-13 18:11:00,Wager,,-10.0,710.0
Draftkings,2022-04-13 21:07:00,Wager,,-5.0,705.0
Caesars,2022-04-13 21:36:00,Winnings,,9.09,1101.36
Draftkings,2022-04-14 16:23:00,Wager,,-7.0,698.0
Draftkings,2022-04-14 16:28:00,Wager,,-10.0,688.0
Fanduel,2022-04-14 16:31:00,Wager,,-4.14,962.0
Caesars,2022-04-14 19:16:00,Wager,,-50.0,1051.36
Fanduel,2022-04-15 00:42:00,Winnings,,9.11,971.11
Caesars,2022-04-15 18:32:00,Wager,,-30.0,1021.36
Caesars,2022-04-15 18:33:00,Wager,,-4.36,1017.0
Fanduel,2022-04-15 18:37:00,Wager,,-10.0,961.11
Fanduel,2022-04-15 18:39:00,Wager,,-10.0,951.11
Draftkings,2022-04-15 18:43:00,Wager,,-10.0,678.0
Draftkings,2022-04-15 18:46:00,Wager,,-5.0,673.0
Draftkings,2022-04-15 22:27:00,Winnings,,31.0,704.0
Draftkings,2022-04-15 23:23:00,Winnings,,6.75,710.75
Draftkings,2022-04-16 01:24:00,Winnings,,29.0,739.75
Fanduel,2022-04-16 12:06:00,Winnings,Bonus,10.0,961.11
Fanduel,2022-04-16 16:13:00,Wager,,-15.0,946.11
Draftkings,2022-04-16 16:15:00,Wager,,-10.0,729.75
Draftkings,2022-04-16 16:19:00,Wager,,-7.0,722.75
Draftkings,2022-04-16 16:20:00,Wager,,-0.75,722.0
Fanduel,2022-04-16 21:30:00,Winnings,Bonus,15.0,961.11
Draftkings,2022-04-16 22:21:00,Winnings,,30.1,752.1
Fanduel,2022-04-17 13:38:00,Wager,,-10.0,951.11
Fanduel,2022-04-17 13:40:00,Wager,,-8.0,943.11
Fanduel,2022-04-17 13:44:00,Wager,,-15.0,928.11
Fanduel,2022-04-17 13:46:00,Wager,,-15.0,913.11
Draftkings,2022-04-17 13:48:00,Wager,,-6.0,746.1
Draftkings,2022-04-17 13:50:00,Wager,,-10.0,736.1
Fanduel,2022-04-17 18:07:00,Winnings,,18.5,931.61
Draftkings,2022-04-17 18:27:00,Winnings,,33.5,769.6
Draftkings,2022-04-17 18:45:00,Wager,,-10.0,759.6
Draftkings,2022-04-17 18:49:00,Wager,,-4.0,755.6
Caesars,2022-04-17 18:59:00,Wager,,-10.0,1007.0
Fanduel,2022-04-17 22:32:00,Wager,,-2.0,929.61
Fanduel,2022-04-17 23:42:00,Winnings,,30.0,959.61
Fanduel,2022-04-18 18:01:00,Wager,,-3.61,956.0
Draftkings,2022-04-18 18:05:00,Wager,,-10.0,745.6
Fanduel,2022-04-18 18:23:00,Winnings,Bonus,8.0,964.0
Draftkings,2022-04-18 23:14:00,Winnings,,37.5,783.1
Fanduel,2022-04-19 00:08:00,Wager,,-4.0,960.0
Fanduel,2022-04-19 01:26:00,Winnings,,7.4,967.4
Fanduel,2022-04-19 18:46:00,Winnings,,10.4,977.8
Draftkings,2022-04-19 19:13:00,Wager,,-10.0,773.1
Draftkings,2022-04-19 19:16:00,Wager,,-20.0,753.1
Caesars,2022-04-19 21:45:00,Wager,,-3.0,1004.0
Draftkings,2022-04-19 23:31:00,Wager,,-20.0,733.1
Fanduel,2022-04-20 00:24:00,Wager,,-5.0,972.8
Fanduel,2022-04-20 00:28:00,Wager,,-8.0,964.8
Draftkings,2022-04-20 01:00:00,Winnings,,27.84,760.94
Fanduel,2022-04-20 01:01:00,Winnings,,9.5,974.3
Fanduel,2022-04-20 08:46:00,Wager,,-4.0,970.3
Fanduel,2022-04-20 16:56:00,Wager,,-15.0,955.3
Draftkings,2022-04-20 20:29:00,Wager,,-10.0,750.94
Draftkings,2022-04-20 20:35:00,Wager,,-10.0,740.94
Caesars,2022-04-20 20:40:00,Wager,,-10.0,994.0
Draftkings,2022-04-20 21:46:00,Winnings,,25.5,766.44
Draftkings,2022-04-20 21:46:00,Winnings,,3.87,770.31
Fanduel,2022-04-20 22:07:00,Winnings,Bonus,15.0,970.3
Draftkings,2022-04-21 00:25:00,Winnings,,11.9,782.21
Fanduel,2022-04-21 11:00:00,Wager,,-5.3,965.0
Caesars,2022-04-21 11:08:00,Wager,,-10.0,994.0
Caesars,2022-04-21 11:08:00,Winnings,Bonus,10.0,994.0
Draftkings,2022-04-21 11:10:00,Wager,,-10.0,772.21
Draftkings,2022-04-21 11:14:00,Wager,,-7.21,765.0
Draftkings,2022-04-21 15:21:00,Wager,,-10.0,755.0
Caesars,2022-04-21 15:56:00,Winnings,,18.0,1012.0
Caesars,2022-04-21 15:56:00,Winnings,,18.0,1030.0
Fanduel,2022-04-21 17:24:00,Wager,,-4.0,961.0
Fanduel,2022-04-21 17:25:00,Wager,,-1.0,960.0
Draftkings,2022-04-22 00:23:00,Wager,,-5.0,750.0
Draftkings,2022-04-22 00:48:00,Winnings,,9.16,759.16
Fanduel,2022-04-22 01:06:00,Winnings,,11.0,971.0
Draftkings,2022-04-22 01:07:00,Winnings,,40.0,799.16
Draftkings,2022-04-22 10:00:00,Wager,,-10.0,789.16
Draftkings,2022-04-22 10:03:00,Wager,,-10.0,779.16
Draftkings,2022-04-22 10:07:00,Wager,,-10.0,769.16
Caesars,2022-04-22 10:14:00,Wager,,-3.0,1027.0
Draftkings,2022-04-22 22:03:00,Winnings,,6.0,775.16
Draftkings,2022-04-22 22:15:00,Winnings,,40.0,815.16
Draftkings,2022-04-22 22:15:00,Winnings,,15.0,830.16
Draftkings,2022-04-22 22:38:00,Winnings,,42.0,872.16
Draftkings,2022-04-22 22:38:00,Winnings,,16.0,888.16
Fanduel,2022-04-23 12:18:00,Wager,,-12.0,959.0
Fanduel,2022-04-23 12:19:00,Winnings,,12.0,971.0
Fanduel,2022-04-23 12:22:00,Wager,,-10.0,961.0
Draftkings,2022-04-23 12:26:00,Wager,,-10.0,878.16
Draftkings,2022-04-23 12:28:00,Wager,,-5.16,873.0
Caesars,2022-04-23 12:38:00,Wager,,-18.0,1009.0
Draftkings,2022-04-23 22:01:00,Winnings,,14.5,887.5
Draftkings,2022-04-23 22:08:00,Winnings,,15.99,903.49
Draftkings,2022-04-23 22:08:00,Winnings,,2.71,906.2
Fanduel,2022-04-24 01:19:00,Winnings,,51.92,1012.92
Fanduel,2022-04-24 01:19:00,Winnings,Bonus,10.0,1022.92
Draftkings,2022-04-24 12:36:00,Wager,,-10.0,896.2
Draftkings,2022-04-24 12:40:00,Wager,,-10.0,886.2
Caesars,2022-04-24 12:45:00,Wager,,-10.0,999.0
Caesars,2022-04-24 12:47:00,Wager,,-3.0,996.0
Draftkings,2022-04-24 12:51:00,Wager,,-10.0,876.2
Fanduel,2022-04-24 12:58:00,Wager,,-5.0,1007.92
Fanduel,2022-04-24 12:58:00,Wager,,-5.0,1012.92
Fanduel,2022-04-24 12:58:00,Wager,,-5.0,1017.92
Fanduel,2022-04-24 21:45:00,Winnings,,12.5,1020.42
Draftkings,2022-04-25 13:00:00,Wager,,-5.0,871.2
Draftkings,2022-04-25 13:01:00,Wager,,-5.0,866.2
Draftkings,2022-04-25 13:06:00,Wager,,-10.0,856.2
Caesars,2022-04-25 13:09:00,Wager,,-3.0,993.0
Fanduel,2022-04-25 13:11:00,Wager,,-15.0,1005.42
Caesars,2022-04-25 22:52:00,Winnings,,3.0,996.0
Draftkings,2022-04-26 15:29:00,Wager,,-15.0,841.2
Draftkings,2022-04-26 15:30:00,Wager,,-1.2,840.0
Draftkings,2022-04-26 15:37:00,Wager,,-10.0,830.0
Draftkings,2022-04-26 15:38:00,Wager,,-5.0,825.0
Caesars,2022-04-26 15:43:00,Wager,,-4.0,992.0
Draftkings,2022-04-26 21:49:00,Winnings,,6.26,831.26
Draftkings,2022-04-26 21:49:00,Winnings,,1.27,832.53
Caesars,2022-04-26 23:22:00,Winnings,,7.88,999.88
Draftkings,2022-04-27 01:00:00,Winnings,,36.5,869.03
Fanduel,2022-04-27 12:06:00,Wager,,-1.0,1004.42
Draftkings,2022-04-27 20:44:00,Wager,,-10.0,859.03
Draftkings,2022-04-27 20:50:00,Wager,,-4.0,855.03
Caesars,2022-04-27 21:00:00,Wager,,-10.0,989.88
Fanduel,2022-04-27 21:10:00,Wager,,-13.0,991.42
Caesars,2022-04-27 21:15:00,Winnings,,10.0,999.88
Draftkings,2022-04-28 18:02:00,Wager,,-10.0,845.03
Fanduel,2022-04-28 20:13:00,Winnings,Bonus,13.0,1004.42
Fanduel,2022-04-29 16:54:00,Wager,,-11.0,993.42
Draftkings,2022-04-29 16:57:00,Wager,,-10.0,835.03
Draftkings,2022-04-29 16:59:00,Wager,,-5.0,830.03
Caesars,2022-04-29 17:03:00,Wager,,-1.0,997.88
Caesars,2022-04-29 17:03:00,Wager,,-1.0,998.88
Caesars,2022-04-29 17:08:00,Wager,,-10.0,997.88
Caesars,2022-04-29 17:08:00,Winnings,Bonus,10.0,997.88
Fanduel,2022-04-29 17:10:00,Wager,,-2.42,991.0
Caesars,2022-04-29 20:35:00,Winnings,,5.13,1003.01
Fanduel,2022-04-29 21:49:00,Wager,,-10.0,981.0
Fanduel,2022-04-29 21:50:00,Wager,,-2.0,979.0
Draftkings,2022-04-29 22:05:00,Winnings,,13.0,843.03
Fanduel,2022-04-29 22:52:00,Winnings,Bonus,11.0,990.0
Draftkings,2022-04-30 01:04:00,Winnings,,11.5,854.53
Caesars,2022-04-30 11:17:00,Wager,,-3.0,998.01
Caesars,2022-04-30 11:17:00,Wager,,-2.0,1001.01
Draftkings,2022-04-30 11:20:00,Wager,,-7.53,847.0
Caesars,2022-04-30 11:24:00,Wager,,-3.01,995.0
Caesars,2022-04-30 17:01:00,Winnings,,6.69,1001.69
Fanduel,2022-04-30 17:35:00,Wager,,-3.0,987.0
Caesars,2022-05-01 14:08:00,Wager,,-3.69,998.0
Draftkings,2022-05-01 14:38:00,Wager,,-10.0,837.0
Draftkings,2022-05-01 14:50:00,Wager,,-8.0,829.0
Fanduel,2022-05-01 15:56:00,Wager,,-10.0,977.0
Caesars,2022-05-01 16:36:00,Wager,,-11.0,987.0
Draftkings,2022-05-01 17:00:00,Winnings,,4.76,833.76
Caesars,2022-05-01 17:37:00,Winnings,,8.71,995.71
Fanduel,2022-05-01 21:17:00,Winnings,Bonus,10.0,987.0
Draftkings,2022-05-01 21:50:00,Winnings,,27.2,860.96
Draftkings,2022-05-01 21:50:00,Winnings,,9.6,870.56
Caesars,2022-05-02 12:04:00,Wager,,-3.71,992.0
Draftkings,2022-05-02 17:22:00,Wager,,-10.0,860.56
Draftkings,2022-05-02 17:25:00,Wager,,-10.0,850.56
Draftkings,2022-05-02 17:28:00,Wager,,-7.0,843.56
Fanduel,2022-05-02 18:38:00,Wager,,-13.0,974.0
Draftkings,2022-05-03 18:34:00,Wager,,-20.0,823.56
Draftkings,2022-05-03 18:35:00,Wager,,-10.0,813.56
Draftkings,2022-05-04 00:30:00,Winnings,,82.0,895.56
Draftkings,2022-05-04 00:30:00,Winnings,,62.0,957.56
Draftkings,2022-05-04 07:23:00,Wager,,-10.0,947.56
Draftkings,2022-05-04 07:28:00,Wager,,-10.0,937.56
Caesars,2022-05-04 08:20:00,Wager,,-7.0,985.0
Draftkings,2022-05-05 18:30:00,Wager,,-10.0,927.56
Fanduel,2022-05-05 19:27:00,Wager,,-11.0,963.0
Caesars,2022-05-05 19:34:00,Wager,,-11.0,985.0
Caesars,2022-05-05 19:34:00,Winnings,Bonus,11.0,985.0
Fanduel,2022-05-05 19:36:00,Wager,,-11.0,952.0
Fanduel,2022-05-06 00:50:00,Winnings,,24.75,976.75
Caesars,2022-05-06 09:45:00,Wager,,-3.0,982.0
Draftkings,2022-05-06 17:15:00,Wager,,-10.0,917.56
Draftkings,2022-05-06 17:21:00,Wager,,-6.0,911.56
Caesars,2022-05-06 19:01:00,Winnings,,3.0,985.0
Fanduel,2022-05-06 21:45:00,Winnings,Bonus,11.0,987.75
Draftkings,2022-05-07 17:29:00,Wager,,-10.0,901.56
Draftkings,2022-05-07 17:31:00,Wager,,-7.0,894.56
Fanduel,2022-05-07 17:51:00,Wager,,-10.0,977.75
Fanduel,2022-05-07 17:52:00,Wager,,-2.75,975.0
Fanduel,2022-05-07 23:12:00,Winnings,,20.0,995.0
Draftkings,2022-05-08 11:44:00,Wager,,-10.0,884.56
Draftkings,2022-05-08 11:45:00,Wager,,-7.0,877.56
Fanduel,2022-05-08 12:33:00,Wager,,-10.0,985.0
Caesars,2022-05-08 12:43:00,Wager,,-10.0,975.0
Draftkings,2022-05-08 18:30:00,Winnings,,26.5,904.06
Fanduel,2022-05-08 21:22:00,Wager,,-4.0,981.0
Fanduel,2022-05-08 22:06:00,Winnings,,56.03,1037.03
Fanduel,2022-05-08 22:07:00,Winnings,Bonus,10.0,1047.03
Fanduel,2022-05-08 22:55:00,Wager,,-10.0,1037.03
Draftkings,2022-05-09 07:57:00,Wager,,-7.0,897.06
Draftkings,2022-05-09 07:58:00,Wager,,-10.0,887.06
Fanduel,2022-05-09 20:42:00,Wager,,-1.03,1036.0
Draftkings,2022-05-09 23:38:00,Winnings,,14.98,902.04
Draftkings,2022-05-10 17:13:00,Wager,,-20.0,882.04
Draftkings,2022-05-10 17:42:00,Wager,,-10.0,872.04
Draftkings,2022-05-10 17:45:00,Wager,,-7.0,865.04
Caesars,2022-05-10 19:32:00,Wager,,-7.0,975.0
Caesars,2022-05-10 19:32:00,Winnings,Bonus,7.0,975.0
Draftkings,2022-05-11 02:21:00,Winnings,,31.0,896.04
Draftkings,2022-05-11 16:04:00,Wager,,-7.0,889.04
Fanduel,2022-05-11 19:38:00,Wager,,-13.0,1023.0
Caesars,2022-05-11 19:40:00,Wager,,-4.0,971.0
Draftkings,2022-05-11 21:01:00,Winnings,,28.7,917.74
Caesars,2022-05-11 22:52:00,Winnings,,8.96,979.96
Fanduel,2022-05-12 00:01:00,Winnings,Bonus,13.0,1036.0
Draftkings,2022-05-12 10:32:00,Wager,,-6.0,911.74
Draftkings,2022-05-12 10:34:00,Wager,,-10.0,901.74
Fanduel,2022-05-12 11:36:00,Wager,,-11.0,1025.0
Caesars,2022-05-12 16:32:00,Wager,,-5.96,974.0
Draftkings,2022-05-12 20:48:00,Winnings,,22.0,923.74
Draftkings,2022-05-12 23:38:00,Winnings,,15.3,939.04
Caesars,2022-05-13 00:12:00,Winnings,,3.43,977.43
Draftkings,2022-05-13 11:09:00,Wager,,-4.04,935.0
Draftkings,2022-05-13 11:10:00,Wager,,-8.0,927.0
Draftkings,2022-05-13 11:11:00,Wager,,-5.0,922.0
Fanduel,2022-05-13 12:04:00,Wager,,-13.0,1012.0
Caesars,2022-05-13 12:16:00,Wager,,-10.0,977.43
Caesars,2022-05-13 12:16:00,Winnings,Bonus,10.0,977.43
Caesars,2022-05-13 12:19:00,Wager,,-75.0,902.43
Draftkings,2022-05-13 22:03:00,Winnings,,14.5,936.5
Caesars,2022-05-13 22:49:00,Winnings,,121.88,1024.31
Caesars,2022-05-14 18:42:00,Wager,,-25.0,1024.31
Caesars,2022-05-14 18:42:00,Winnings,Bonus,25.0,1024.31
Caesars,2022-05-14 22:42:00,Winnings,,41.5,1065.81
Fanduel,2022-05-15 13:40:00,Wager,,-10.0,1002.0
Fanduel,2022-05-15 13:42:00,Wager,,-10.0,992.0
Draftkings,2022-05-15 15:06:00,Wager,,-10.0,926.5
Draftkings,2022-05-15 15:08:00,Wager,,-5.0,921.5
Caesars,2022-05-15 16:25:00,Wager,,-9.0,1056.81
Fanduel,2022-05-15 16:57:00,Winnings,Bonus,10.0,1002.0
Fanduel,2022-05-15 18:12:00,Winnings,Bonus,10.0,1012.0
Caesars,2022-05-17 12:01:00,Withdraw,,-1056.81,0.0
Draftkings,2022-05-17 15:01:00,Wager,,-20.0,901.5
Draftkings,2022-05-17 15:08:00,Wager,,-7.5,894.0
Draftkings,2022-05-17 15:10:00,Wager,,-4.0,890.0
Draftkings,2022-05-17 21:34:00,Winnings,,22.4,912.4
Draftkings,2022-05-18 12:58:00,Wager,,-9.0,903.4
Fanduel,2022-05-19 10:30:00,Wager,,-10.0,1002.0
Fanduel,2022-05-19 16:53:00,Winnings,,30.0,1032.0
Draftkings,2022-05-19 18:38:00,Wager,,-2.4,901.0
Draftkings,2022-05-19 18:42:00,Wager,,-8.0,893.0
Draftkings,2022-05-19 18:43:00,Wager,,-10.0,883.0
Draftkings,2022-05-20 14:53:00,Wager,,-3.0,880.0
Draftkings,2022-05-20 14:56:00,Wager,,-8.0,872.0
Fanduel,2022-05-20 15:51:00,Wager,,-10.0,1022.0
Fanduel,2022-05-20 15:52:00,Wager,,-10.0,1012.0
Fanduel,2022-05-20 22:16:00,Winnings,,27.0,1039.0
Draftkings,2022-05-21 20:25:00,Wager,,-12.0,860.0
Draftkings,2022-05-21 20:31:00,Wager,,-6.0,854.0
Draftkings,2022-05-21 20:35:00,Winnings,,6.0,860.0
Draftkings,2022-05-21 20:56:00,Winnings,,3.57,863.57
Fanduel,2022-05-21 21:14:00,Winnings,,0.33,1039.33
Draftkings,2022-05-21 22:19:00,Winnings,,22.43,886.0
Draftkings,2022-05-21 22:20:00,Winnings,,3.55,889.55
Draftkings,2022-05-21 23:09:00,Wager,,-4.55,885.0
Draftkings,2022-05-21 23:09:00,Wager,,4.55,889.55
Draftkings,2022-05-21 23:10:00,Wager,,-4.55,885.0
Fanduel,2022-05-22 13:42:00,Wager,,-10.0,1029.33
Fanduel,2022-05-22 21:41:00,Winnings,Bonus,10.0,1039.33
Draftkings,2022-05-23 18:31:00,Wager,,-10.0,875.0
Draftkings,2022-05-23 18:33:00,Wager,,-7.0,868.0
Draftkings,2022-05-23 23:57:00,Wager,,-5.0,863.0
Draftkings,2022-05-24 18:03:00,Wager,,-20.0,843.0
Draftkings,2022-05-24 18:04:00,Wager,,-10.0,833.0
Draftkings,2022-05-24 18:11:00,Wager,,-3.0,830.0
Fanduel,2022-05-24 19:09:00,Wager,,-10.0,1029.33
Fanduel,2022-05-24 23:03:00,Winnings,Bonus,10.0,1039.33
Draftkings,2022-05-25 18:02:00,Wager,,-10.0,820.0
Draftkings,2022-05-25 18:03:00,Wager,,-7.0,813.0
Fanduel,2022-05-26 17:06:00,Winnings,Bonus,50.0,1089.33
Draftkings,2022-05-26 17:34:00,Wager,,-8.0,805.0
Draftkings,2022-05-26 17:35:00,Wager,,-5.0,800.0
Draftkings,2022-05-26 23:32:00,Wager,,-7.0,793.0
Draftkings,2022-05-28 19:54:00,Wager,,-2.0,791.0
Draftkings,2022-05-28 19:55:00,Wager,,-3.0,788.0
Fanduel,2022-05-28 21:00:00,Wager,,-10.0,1079.33
Fanduel,2022-05-28 21:06:00,Wager,,-50.0,1029.33
Fanduel,2022-05-29 07:07:00,Winnings,,49.02,1078.35
Draftkings,2022-05-29 14:49:00,Wager,,-10.0,778.0
Fanduel,2022-05-30 01:01:00,Wager,,-10.0,1068.35
Fanduel,2022-05-30 01:05:00,Wager,,-5.0,1063.35
Fanduel,2022-05-30 01:07:00,Wager,,-5.0,1058.35
Fanduel,2022-05-30 17:07:00,Wager,,-3.35,1055.0
Fanduel,2022-05-30 18:02:00,Winnings,,51.52,1106.52
Draftkings,2022-05-30 20:31:00,Wager,,-5.0,773.0
Fanduel,2022-05-30 21:28:00,Wager,,-10.0,1096.52
Draftkings,2022-05-31 00:39:00,Winnings,,18.25,791.25
Draftkings,2022-05-31 00:39:00,Winnings,,3.97,795.22
Draftkings,2022-05-31 16:34:00,Wager,,-20.0,775.22
Fanduel,2022-05-31 17:37:00,Wager,,-3.52,1093.0
Fanduel,2022-06-01 13:55:00,Winnings,Bonus,10.0,1103.0
Draftkings,2022-06-02 18:22:00,Wager,,-15.0,765.7
Draftkings,2022-06-02 18:24:00,Wager,,-10.0,755.7
Draftkings,2022-06-02 18:30:00,Wager,,-4.0,751.7
Draftkings,2022-06-02 18:31:00,Wager,,-5.0,746.7
Fanduel,2022-06-02 19:17:00,Wager,,-5.0,1098.0
Fanduel,2022-06-02 19:20:00,Wager,,-13.0,1085.0
Fanduel,2022-06-02 23:31:00,Winnings,Bonus,13.0,1098.0
Draftkings,2022-06-03 11:15:00,Winnings,Bonus,24.38,771.08
Draftkings,2022-06-03 12:58:00,Wager,,-6.0,765.08
Draftkings,2022-06-03 13:10:00,Wager,,-3.0,762.08
Fanduel,2022-06-03 13:53:00,Wager,,-12.0,1086.0
Fanduel,2022-06-03 15:59:00,Winnings,Bonus,12.0,1098.0
Draftkings,2022-06-03 16:46:00,Winnings,,9.0,771.08
Draftkings,2022-06-03 16:46:00,Winnings,,1.5,772.58
Draftkings,2022-06-04 14:27:00,Wager,,-6.0,766.58
Draftkings,2022-06-04 14:28:00,Wager,,-1.0,765.58
Draftkings,2022-06-04 14:28:00,Wager,,1.0,766.58
Fanduel,2022-06-05 18:53:00,Wager,,-10.0,1088.0
Fanduel,2022-06-05 23:07:00,Winnings,,53.7,1141.7
Fanduel,2022-06-05 23:07:00,Winnings,Bonus,10.0,1151.7
Draftkings,2022-06-06 16:57:00,Wager,,-10.0,751.58
Draftkings,2022-06-06 16:57:00,Wager,,-5.0,761.58
Fanduel,2022-06-06 17:55:00,Wager,,-11.0,1140.7
Fanduel,2022-06-07 01:11:00,Winnings,Bonus,11.0,1151.7
Draftkings,2022-06-07 16:04:00,Wager,,-20.0,731.58
Draftkings,2022-06-07 16:06:00,Wager,,-10.0,721.58
Fanduel,2022-06-07 17:09:00,Wager,,-10.0,1141.7
Draftkings,2022-06-08 18:28:00,Wager,,-0.58,721.0
Fanduel,2022-06-08 19:24:00,Wager,,-13.0,1128.7
Fanduel,2022-06-08 23:35:00,Winnings,,26.0,1154.7
Draftkings,2022-06-08 23:46:00,Winnings,,2.17,723.17
Fanduel,2022-06-09 18:33:00,Wager,,-12.0,1142.7
Fanduel,2022-06-10 17:00:00,Wager,,-10.0,1132.7
Fanduel,2022-06-10 17:32:00,Wager,,-15.0,1117.7
Fanduel,2022-06-10 23:31:00,Winnings,Bonus,15.0,1132.7
Fanduel,2022-06-11 11:04:00,Wager,,-12.0,1120.7
Draftkings,2022-06-11 13:19:00,Wager,,-10.0,713.17
Draftkings,2022-06-11 13:24:00,Wager,,-20.0,693.17
Fanduel,2022-06-11 17:48:00,Winnings,Bonus,12.0,1132.7
Draftkings,2022-06-12 09:22:00,Wager,,-10.0,683.17
Fanduel,2022-06-12 10:27:00,Wager,,-10.0,1122.7
Fanduel,2022-06-12 10:28:00,Wager,,-11.0,1111.7
Fanduel,2022-06-12 10:31:00,Wager,,-12.0,1099.7
Draftkings,2022-06-12 16:39:00,Winnings,,10.0,693.17
Fanduel,2022-06-12 22:23:00,Winnings,,55.43,1155.13
Fanduel,2022-06-12 22:23:00,Winnings,Bonus,10.0,1165.13
Draftkings,2022-06-12 22:26:00,Wager,,-3.17,690.0
Draftkings,2022-06-13 14:30:00,Wager,,-5.0,685.0
Fanduel,2022-06-13 15:41:00,Wager,,-15.0,1150.13
Fanduel,2022-06-13 15:44:00,Wager,,-10.0,1140.13
Draftkings,2022-06-13 20:13:00,Winnings,,25.0,710.0
Fanduel,2022-06-13 22:55:00,Winnings,,16.0,1156.13
Draftkings,2022-06-14 08:09:00,Wager,,-10.0,700.0
Fanduel,2022-06-14 09:10:00,Wager,,-1.13,1155.0
Fanduel,2022-06-14 22:35:00,Winnings,,2.35,1157.35
Draftkings,2022-06-15 22:28:00,Winnings,,25.0,725.0
Draftkings,2022-06-21 17:25:00,Wager,,-10.0,715.0
Fanduel,2022-06-21 18:22:00,Wager,,-7.35,1150.0
Draftkings,2022-06-21 22:39:00,Winnings,,27.0,742.0
Draftkings,2022-06-22 10:06:00,Wager,,-10.0,732.0
Draftkings,2022-06-22 10:10:00,Wager,,-2.0,730.0
Draftkings,2022-06-22 23:34:00,Winnings,,33.0,763.0
Draftkings,2022-06-23 13:05:00,Wager,,-10.0,753.0
Fanduel,2022-06-25 14:07:00,Wager,,-15.0,1135.0
Fanduel,2022-06-25 15:46:00,Wager,,-5.0,1130.0
Fanduel,2022-06-25 17:43:00,Winnings,,79.17,1209.17
Fanduel,2022-06-25 17:43:00,Winnings,Bonus,15.0,1224.17
Draftkings,2022-06-26 11:24:00,Wager,,-3.0,750.0
Fanduel,2022-06-26 12:23:00,Wager,,-10.0,1214.17
Fanduel,2022-06-26 19:23:00,Winnings,Bonus,10.0,1224.17
Fanduel,2022-06-28 19:30:00,Wager,,-10.0,1214.17
Fanduel,2022-06-28 22:48:00,Winnings,,23.0,1237.17
Fanduel,2022-06-29 17:23:00,Wager,,-2.17,1235.0
Draftkings,2022-07-01 08:33:00,Wager,,-5.0,745.0
Fanduel,2022-07-01 09:24:00,Wager,,-15.0,1220.0
Fanduel,2022-07-02 15:36:00,Wager,,-25.0,1195.0
Fanduel,2022-07-03 15:06:00,Winnings,Bonus,25.0,1220.0
Draftkings,2022-07-04 19:23:00,Wager,,-10.0,735.0
Draftkings,2022-07-04 19:24:00,Wager,,-10.0,725.0
Fanduel,2022-07-05 16:54:00,Wager,,-25.0,1195.0
Fanduel,2022-07-05 16:57:00,Wager,,-25.0,1170.0
Fanduel,2022-07-06 12:29:00,Winnings,Bonus,10.0,1180.0
Fanduel,2022-07-07 19:02:00,Wager,,-10.0,1170.0
Fanduel,2022-07-07 23:10:00,Winnings,,20.5,1190.5
Draftkings,2022-07-09 10:50:00,Wager,,-10.0,715.0
Draftkings,2022-07-13 18:39:00,Wager,,-5.0,710.0
Fanduel,2022-07-14 16:35:00,Wager,,-25.0,1165.5
Fanduel,2022-07-15 11:40:00,Winnings,Bonus,24.0,1189.5
Fanduel,2022-07-15 19:10:00,Wager,,-24.0,1165.5
Fanduel,2022-07-18 19:14:00,Wager,,-5.5,1160.0
Fanduel,2022-07-18 19:14:00,Winnings,,5.5,1165.5
Draftkings,2022-07-19 22:25:00,Wager,,-2.0,708.0
Fanduel,2022-07-21 02:49:00,Winnings,Bonus,59.17,1219.17
Fanduel,2022-07-21 02:49:00,Winnings,Bonus,15.0,1234.17
Fanduel,2022-07-22 17:58:00,Winnings,Bonus,-59.17,1175.0
Fanduel,2022-07-22 18:00:00,Winnings,Bonus,20.0,1195.0
Fanduel,2022-07-23 14:54:00,Wager,,-20.0,1175.0
Fanduel,2022-07-23 20:28:00,Winnings,Bonus,10.0,1185.0
Fanduel,2022-07-25 12:14:00,Winnings,Bonus,-15.0,1170.0
Draftkings,2022-07-25 19:35:00,Wager,,-5.0,703.0
Fanduel,2022-07-25 20:33:00,Wager,,-10.0,1160.0
Fanduel,2022-07-26 19:52:00,Wager,,-20.0,1140.0
Draftkings,2022-07-28 19:16:00,Wager,,-8.0,695.0
Draftkings,2022-07-28 23:56:00,Winnings,,28.0,723.0
Draftkings,2022-07-28 23:56:00,Winnings,,5.0,728.0
Fanduel,2022-07-29 16:57:00,Wager,,-2.0,1138.0
Fanduel,2022-07-29 17:01:00,Wager,,-8.0,1130.0
Draftkings,2022-07-30 13:30:00,Wager,,-20.0,708.0
